snapshot_path	current_comparison	reconciliation	current_owner	partial_delivery_prs	snapshot_sha256	current_sha256	owner_sha256	recorded_disposition
crates/decodex-runtime/src/chief/tests/drain_rejection.rs	different	review-required	crates/decodex-runtime/src/chief/tests/drain_rejection.rs	1488	b425c8f23fd02b2f6659bb73ad88c837cd2f30e140a6c4195fa30c652c90b286	67b3cb3958e7834579c969a4319b8e7b13bec4ff82eeeb13cad59a952fb4c354	67b3cb3958e7834579c969a4319b8e7b13bec4ff82eeeb13cad59a952fb4c354	adapted-and-tested
crates/decodex-runtime/src/chief/tests/external_context.rs	different	review-required	crates/decodex-runtime/src/chief/tests/external_context.rs		4cfda9091c0594e0a3fcd8ad6600f9f0fce87122e03dc021b809dd0519a795da	d0384f323ac4cb53a530aade25665bde0ba5220da8055c8c6068bbbaa0a291ed	d0384f323ac4cb53a530aade25665bde0ba5220da8055c8c6068bbbaa0a291ed	requires-content-review
crates/decodex-runtime/src/chief/tests/guardian.rs	different	review-required	crates/decodex-runtime/src/chief/tests/guardian.rs		8e7a6baaa0a28074b0e194a0e37cf2e0e318b0064569dbfe7faae4be8017125c	ef8d60a51d62fe619c70b7d96cf1a58f604768eb7e2b41b49371644b030e161f	ef8d60a51d62fe619c70b7d96cf1a58f604768eb7e2b41b49371644b030e161f	requires-content-review
crates/decodex-runtime/src/chief/tests/native_form_server.py	different	review-required	crates/decodex-runtime/src/chief/tests/native_form_server.py		41cf3f265f0faf19327df23d601315b9909ddf6e1aa74692511119aeefedc4cc	8ae3cea6b78b684df510789e8296e1a82fa8c137f127cf8a40e2ceec25ade877	8ae3cea6b78b684df510789e8296e1a82fa8c137f127cf8a40e2ceec25ade877	requires-content-review
crates/decodex-runtime/src/chief/tests/native_goal_recovery.rs	absent	review-required			bcb752ebbe19d77a0577e9da8e05dbe4a5a7f860046a3c223b2763ded03d0925			requires-content-review
crates/decodex-runtime/src/chief/tests/native_mcp_forms.rs	different	review-required	crates/decodex-runtime/src/chief/tests/native_mcp_forms.rs		708edb0f8da12efdabbc703566efeb4e5bf66efe301af021e6654db50beeff8f	a802b7637ccf1680407ed4306984cc26740a2d0bbffd4a7e6b6dfe5d421eab9b	a802b7637ccf1680407ed4306984cc26740a2d0bbffd4a7e6b6dfe5d421eab9b	requires-content-review
crates/decodex-runtime/src/chief/tests/native_partial_output.rs	absent	review-required			18ed931e4a43db2877862fe4b7955847e9c66535169d7feda76c051f7644ad99			requires-content-review
crates/decodex-runtime/src/chief/tests/native_permissions.rs	absent	review-required			78804075fc3c90560479a66d811e907485edcdc430acc981d7e4b0ac25b9af54			requires-content-review
crates/decodex-runtime/src/chief/tests/native_subagent_live.rs	different	review-required	crates/decodex-runtime/src/chief/tests/native_subagent_live.rs		77585af22c50100c00f657d8296761f4a070493d02a25b7a42ea1762c5ab528a	420cbf4a246a4b13f526c0293d42b6d95741040a03a99debd80dc00611624495	420cbf4a246a4b13f526c0293d42b6d95741040a03a99debd80dc00611624495	requires-content-review
crates/decodex-runtime/src/chief/tests/native_subagent_mcp.rs	absent	review-required			e12f00bfabf3e6c6a5d985206edea1f4596f6c81c5c3293e4cfe5d9b403a56b4			requires-content-review
crates/decodex-runtime/src/chief/tests/native_subagent_mcp_server.py	absent	review-required			2e7de3cbd6d646c0d306fdd4117f038fb4d1ebc336b26a0c48b506b78ca0b331			requires-content-review
crates/decodex-runtime/src/chief/tests/reasoning_summary.rs	exact	exact-content	crates/decodex-runtime/src/chief/tests/reasoning_summary.rs	1497	ec3d020b97f49e8f87d3f096819a6f7989d66cb4f283c26fe00902cbdb1d08cc	ec3d020b97f49e8f87d3f096819a6f7989d66cb4f283c26fe00902cbdb1d08cc	ec3d020b97f49e8f87d3f096819a6f7989d66cb4f283c26fe00902cbdb1d08cc	exact-content
crates/decodex-runtime/src/chief/tests/result_integrity.rs	different	review-required	crates/decodex-runtime/src/chief/tests/result_integrity.rs		f0952d74b52e840050e02da8fc30de41080e0ad21185482c3450ce52d4cf69e1	f55be332b267325c3a9be7ad6c75e113ce922cb681e1ae1fc99297e2b52a7753	f55be332b267325c3a9be7ad6c75e113ce922cb681e1ae1fc99297e2b52a7753	requires-content-review
crates/decodex-runtime/src/chief/tests/steer_receipts.rs	absent	review-required			667538eeb4cedf2ce675159f3ca19c0859b76c7127a26b320f6928ea7204e7bc			requires-content-review
crates/decodex-runtime/src/chief/tests/task_model_settings.rs	absent	review-required			adf6b070ec8766e6cadc3ac1faa2af765a10c8a397ba129478ef86a717b6e842			requires-content-review
crates/decodex-runtime/src/chief/timeline.rs	different	review-required	crates/decodex-runtime/src/chief/timeline.rs	1497	503f458378f85eb9b7936df99898a21512b0284f80015c4bfe4ba2315b3d68d1	8087bf9ccce4863610eb2ef72cf26e586def242c68dfc42945abf6cb1c6bf7ce	8087bf9ccce4863610eb2ef72cf26e586def242c68dfc42945abf6cb1c6bf7ce	requires-content-review
crates/decodex-runtime/src/chief/timeline/attachments.rs	different	review-required	crates/decodex-runtime/src/chief/timeline/attachments.rs		776173bc88ea5dfd7e5374303613d8755c885956bda40cccf9894ce37071516f	8ea4aeb6d8ade32ca269eed0017fdd6d0387fc41e5ee1d53bebd0c992d4f72fb	8ea4aeb6d8ade32ca269eed0017fdd6d0387fc41e5ee1d53bebd0c992d4f72fb	requires-content-review
crates/decodex-runtime/src/chief/timeline/summary.rs	absent	review-required			8e967c33633f0e0ffe989c9b3644f45582cc744e40a0ef9b9dbc297a8ed1f06c			requires-content-review
crates/decodex-runtime/src/chief/timeline/tool_output.rs	different	review-required	crates/decodex-runtime/src/chief/timeline/tool_output.rs		622b049a80fc0a8377e439db6b0492e5b85f98744615e1891dfd2ad5f61fd402	e7b6c107d16dfcd59130df408984193053e058ba0cf42e0fca615356bf2943c4	e7b6c107d16dfcd59130df408984193053e058ba0cf42e0fca615356bf2943c4	requires-content-review
crates/decodex-runtime/src/chief/turn_execution.rs	different	review-required	crates/decodex-runtime/src/chief/turn_execution.rs		58a574f22c46329b14cd645c6ff2f8c1c17658281f18c087913c3c767d4e5a2b	81eea16bcc49928dc17f44cdc11c4d91765264ec72744c7944a1f38be32d100b	81eea16bcc49928dc17f44cdc11c4d91765264ec72744c7944a1f38be32d100b	requires-content-review
crates/decodex-runtime/src/chief/voice.rs	different	review-required	crates/decodex-runtime/src/chief/voice.rs	1495	8130d943631843dd222bf06017b0908eb5a60fbf4adecf5677ed8f11ca0e5ec4	c82522afe301a53f506bc0aeef90cd729d75f3b348753fedf0647fc43ffb054a	c82522afe301a53f506bc0aeef90cd729d75f3b348753fedf0647fc43ffb054a	requires-content-review
crates/decodex-runtime/src/chief_app_exposure.rs	different	review-required	crates/decodex-runtime/src/chief_app_exposure.rs	1481	6a393be118c53a1b76df0b38ba3c7a11e8fc186b1138af9303af94f9a67e9742	e140da3adc1f25693c8fc465f882fb72d39dd6004fa0ec374963d0e83ab3622a	e140da3adc1f25693c8fc465f882fb72d39dd6004fa0ec374963d0e83ab3622a	requires-content-review
crates/decodex-runtime/src/chief_app_settings.rs	different	review-required	crates/decodex-runtime/src/chief_app_settings.rs		122c804b12154b285abdca8f70d96b678d631f7c3a38a42630d354225fcf8e66	bf2a146e5993c84749d115a6f466d6f6a2aa0629c5dc407f601bb4accb13c94a	bf2a146e5993c84749d115a6f466d6f6a2aa0629c5dc407f601bb4accb13c94a	requires-content-review
crates/decodex-runtime/src/chief_capabilities.rs	different	review-required	crates/decodex-runtime/src/chief_capabilities.rs	1494	751d1f91300eb791f764e4bb2dfd608cc67f68f4bb999c59d36886f1a5220ca3	7cb5392cc537852877bb66db441cc2245b1d8bd0799b7c888b86c906240cd443	7cb5392cc537852877bb66db441cc2245b1d8bd0799b7c888b86c906240cd443	requires-content-review
crates/decodex-runtime/src/chief_detail.rs	different	review-required	crates/decodex-runtime/src/chief_detail.rs	1493	4e7c0d45a4937f35ad40e1f52ffb70a6d9936ebee35a2fa9dd110129ce4b51a1	4b9001bf77baf6fdf68407c447f48cb2388383e27e1e7ac86df3e34aea006e5e	4b9001bf77baf6fdf68407c447f48cb2388383e27e1e7ac86df3e34aea006e5e	requires-content-review
crates/decodex-runtime/src/chief_guardian.rs	different	review-required	crates/decodex-runtime/src/chief_guardian.rs		fcde2ca11cb8d460b4d3153adcbd8898516f13090b52eeebf5f182a3962c9a2b	b7b6b843c5188c51786cfac11e5fff0bf596f80e220e91d947a68a09d3e4b345	b7b6b843c5188c51786cfac11e5fff0bf596f80e220e91d947a68a09d3e4b345	requires-content-review
crates/decodex-runtime/src/chief_host.rs	different	review-required	crates/decodex-runtime/src/chief_host.rs	1491,1492,1496	43e03a398a904d3657b4b3c33e5d2d955c74b5ed4dfb46387e4250621d1ef815	ae49721f21c0814816510f9a46a044d5f5066945ff867bd87f6dfe171624aff4	ae49721f21c0814816510f9a46a044d5f5066945ff867bd87f6dfe171624aff4	requires-content-review
crates/decodex-runtime/src/chief_install.rs	different	review-required	crates/decodex-runtime/src/chief_install.rs		1038e176b92e96b17da2f439b00ea37de240885cda49f2542c95931c7f6679e5	7b3eff94338c8048ddfdb7abdd1547d6d20a54fd5d887c7f0b633bb3134c3b1d	7b3eff94338c8048ddfdb7abdd1547d6d20a54fd5d887c7f0b633bb3134c3b1d	requires-content-review
crates/decodex-runtime/src/chief_integrations.rs	different	review-required	crates/decodex-runtime/src/chief_integrations.rs		74a62ecc6ec0011f4e447554316f7380eaeef562d31e394d3ea7e5a146215c5e	e42df45ca12d4ffd87ceeb64f84acd1b285b4f2d36cb16657bb9d6d594f4a9e5	e42df45ca12d4ffd87ceeb64f84acd1b285b4f2d36cb16657bb9d6d594f4a9e5	requires-content-review
crates/decodex-runtime/src/chief_live_settings.rs	different	review-required	crates/decodex-runtime/src/chief_live_settings.rs		b44b841c52a814190b2f25b9b3a3489efa64023d2b6e3176f2ff5713d6dca91a	cc98b9def609c06aac30db89d86c70e137511d96691a6d0120aedb7aad766f1c	cc98b9def609c06aac30db89d86c70e137511d96691a6d0120aedb7aad766f1c	requires-content-review
crates/decodex-runtime/src/chief_model_recovery.rs	absent	review-required			bdd3a1e4873c20a44cac3461892db1628dda17f6f528a58fac3c24a007e268da			requires-content-review
crates/decodex-runtime/src/chief_model_settings.rs	different	review-required	crates/decodex-runtime/src/chief_model_settings.rs		798d84f40f0f2f94145159c58a49cf9f96f87a61b3e7d4132e3661d53e8578aa	3ea6f23af5c855c6614174874663bed76b51a392737dae8a33fd9a2e4d98c77e	3ea6f23af5c855c6614174874663bed76b51a392737dae8a33fd9a2e4d98c77e	requires-content-review
crates/decodex-runtime/src/chief_permissions.rs	different	review-required	crates/decodex-runtime/src/chief_permissions.rs		bbbe266858ff2b458a5801fbde655b0e9dff43599e197ea5c69b0d07e3b9b199	62d561d1919ca011d5efb07c2b42d19dd39c21f188c6a90a299cca68f14523bc	62d561d1919ca011d5efb07c2b42d19dd39c21f188c6a90a299cca68f14523bc	requires-content-review
crates/decodex-runtime/src/chief_plugins.rs	different	review-required	crates/decodex-runtime/src/chief_plugins.rs		952e50b5628a211e385f8381a6256c9ee958145b5fdd702610522169eb53a2c3	ffa4f23e27e293ae3c1fe8dfc1188b3527acca20841857036d660c6840dc1801	ffa4f23e27e293ae3c1fe8dfc1188b3527acca20841857036d660c6840dc1801	requires-content-review
crates/decodex-runtime/src/chief_task_model_selection.rs	absent	review-required			63e47694fe435bfce30e618e55716c74379dc2b3ca151b4de1b43d5c3c3e4ac8			requires-content-review
crates/decodex-runtime/src/chief_voice.rs	different	review-required	crates/decodex-runtime/src/chief_voice.rs		b755e202021c79176923cf3db50d7a7e007a94edba0f739953f150b77941ba67	eb063d9ac51882c6696c6a310b1a30bc2a29b5dea28d3611796333972ab045e8	eb063d9ac51882c6696c6a310b1a30bc2a29b5dea28d3611796333972ab045e8	requires-content-review
crates/decodex-runtime/src/chief_voice_settings.rs	different	review-required	crates/decodex-runtime/src/chief_voice_settings.rs	1496	c77aa17ff136c8fc123145d07f627b1f8d84e84da5791e6a6f8fb9dfa0cea973	d7d721fbf0f71a8976809e73b001bfe05bd3df8995d16227ec6881302c236da4	d7d721fbf0f71a8976809e73b001bfe05bd3df8995d16227ec6881302c236da4	adapted-delivered
crates/decodex-runtime/src/chief_voice_settings_tests.rs	different	review-required	crates/decodex-runtime/src/chief_voice_settings_tests.rs	1496	b505e793d5432487ea736fb9bd1d604b05c62a325e86ce76723a67a57841c13c	3329f1089d3345534b1eecc7f24a9e6b2a314c8b0ccad26129ade12f0b9c8859	3329f1089d3345534b1eecc7f24a9e6b2a314c8b0ccad26129ade12f0b9c8859	adapted-delivered
crates/decodex-runtime/src/conversation.rs	different	review-required	crates/decodex-runtime/src/conversation.rs	1479,1485,1489	a72165ea2a6298da5cca2d5f104f3db397a43539a1ebb0368234f6fa32e7ec0d	6ad4de607173557951be5de41e645bcd0f3189c7da06678c5b3f60382824f37e	6ad4de607173557951be5de41e645bcd0f3189c7da06678c5b3f60382824f37e	requires-content-review
crates/decodex-runtime/src/conversation/account_nudge.rs	exact	exact-content	crates/decodex-runtime/src/conversation/account_nudge.rs	1479	b561c668406ffc6ce66a9fcd91bb2cce36f81a9752af0f0126a0dca39e8bbe1c	b561c668406ffc6ce66a9fcd91bb2cce36f81a9752af0f0126a0dca39e8bbe1c	b561c668406ffc6ce66a9fcd91bb2cce36f81a9752af0f0126a0dca39e8bbe1c	exactly-in-main
crates/decodex-runtime/src/conversation/model_catalog.rs	different	review-required	crates/decodex-runtime/src/conversation/model_catalog.rs		87ff9f82acbe3189c815acb4ea8bdcf94000eb1acee96dba077f27c03d688984	2790e2feff51f8e838fd881472303c5aa3c6cfbf579f4eb238eafb0896ee7e56	2790e2feff51f8e838fd881472303c5aa3c6cfbf579f4eb238eafb0896ee7e56	requires-content-review
crates/decodex-runtime/src/conversation/non_submission.rs	different	review-required	crates/decodex-runtime/src/conversation/non_submission.rs	1489	b9872b5ac96295912400fe1387ecb889eb938c356df7b18026862d31381fe3e3	6ff59957077d4a5b4229ad61ad42718bbf1ce5db5d1863f8f5d8bf2399f2a689	6ff59957077d4a5b4229ad61ad42718bbf1ce5db5d1863f8f5d8bf2399f2a689	adapted-to-current-owner
crates/decodex-runtime/src/lib.rs	different	review-required	crates/decodex-runtime/src/lib.rs	1496	0301dfea2f3d8c35113941f65cd2e8d1714816ea45e6b77cacc46685b94b4e00	87c6dbe6be3d157b6f48efcb0a70f16a60e1544d4a4fb179562a3277b2965e7c	87c6dbe6be3d157b6f48efcb0a70f16a60e1544d4a4fb179562a3277b2965e7c	requires-content-review
crates/decodex-runtime/src/native_config_warning.rs	exact	exact-content	crates/decodex-runtime/src/native_config_warning.rs	1484	fcde84e836edf6bdc13ffa14c95d85e25d81366750d063669fbbb0695f8f9e6b	fcde84e836edf6bdc13ffa14c95d85e25d81366750d063669fbbb0695f8f9e6b	fcde84e836edf6bdc13ffa14c95d85e25d81366750d063669fbbb0695f8f9e6b	exactly-in-main
crates/decodex-runtime/src/routing_orchestration.rs	different	review-required	crates/decodex-runtime/src/routing_orchestration.rs		b0f1b8191beddb6df86948abafc5d7e0f462d135493dd264017393e1ed6f867d	f8c998f0da465870cf9d44fd1b528168202bf7b6bc9a5dd1196dbff14c52fd27	f8c998f0da465870cf9d44fd1b528168202bf7b6bc9a5dd1196dbff14c52fd27	requires-content-review
crates/decodex-runtime/src/websocket.rs	exact	exact-content	crates/decodex-runtime/src/websocket.rs		b8d5dcb9bafc1e5c5c4093e204635e3aa3741d79de3fd13a408e9f3d4ff9701a	b8d5dcb9bafc1e5c5c4093e204635e3aa3741d79de3fd13a408e9f3d4ff9701a	b8d5dcb9bafc1e5c5c4093e204635e3aa3741d79de3fd13a408e9f3d4ff9701a	exactly-in-main
crates/decodex-runtime/tests/fixtures/fake_app_server.py	different	review-required	crates/decodex-runtime/tests/fixtures/fake_app_server.py	1489	c3afc230b7dbf4ec6257b0a3321d336023357ee3d6950b883ae6c9a093931b6f	06dc7485c168098d0d1bbc23e7f8f75a091606343ef715fb3b00981ef73875b8	06dc7485c168098d0d1bbc23e7f8f75a091606343ef715fb3b00981ef73875b8	requires-content-review
database/migrations/0034_chief_misalignment_voice.sql	absent	review-required			ddeef60abeb147600b78be89f03fd627905a0f5fce34eba8a58c5183cccf0b01			requires-content-review
database/migrations/0035_initial_model_source.sql	absent	review-required			7cf5d716a4a48aebd5dce62d3ff5f980f07600bb8e49e1a927a92db164a0a08c			requires-content-review
database/migrations/0036_native_reasoning_effort.sql	absent	review-required			082201e129de27867dd6da47f366474476c4949748e9ccc15c0116bcd0626315			requires-content-review
database/migrations/0037_chief_async_skips.sql	absent	exact-registered-migration-renamed	database/migrations/0034_chief_async_skips.sql		66b2661205dc68fdff36999f6a7d6f5748fefef76fa9ddcc3d17955d12c4befd		66b2661205dc68fdff36999f6a7d6f5748fefef76fa9ddcc3d17955d12c4befd	renamed-exact-migration
database/migrations/0038_conversation_native_settings.sql	absent	review-required			d08ca7c87ba3b5524429b46a7fa00b87624b77528edba2dba92d9669876a1659			requires-content-review
database/migrations/0039_chief_reasoning_summary.sql	absent	exact-registered-migration-renamed	database/migrations/0041_chief_reasoning_summary.sql	1497	afecfe1dd6fee98bd5a001105c6a3f52198c1f3e9c6994ecd9d2f1bb11629658		afecfe1dd6fee98bd5a001105c6a3f52198c1f3e9c6994ecd9d2f1bb11629658	exact-registered-migration-renamed
database/migrations/0040_chief_capacity_refusal.sql	absent	review-required	database/migrations/0038_chief_dispatch_refusals.sql	1488	c9f23387394bed78144b32bafab59e72d6d8dedc3ce51a16eb9a2a6d65064e5a		d6a81b96f27da7f44f45e40cb508ef4651475e0065e92ca39a1d40620e0d9458	superseded-by-current-dispatch-refusal-migration
database/migrations/0041_chief_request_payloads.sql	absent	exact-registered-migration-renamed	database/migrations/0039_chief_request_payloads.sql	1490	70883eb935ad514b140366090918f86f0158cd5d3f7714d70aecd3ec416e9794		70883eb935ad514b140366090918f86f0158cd5d3f7714d70aecd3ec416e9794	exact-registered-migration-renamed
database/migrations/0042_chief_managed_provider_refusal.sql	absent	review-required	database/migrations/0038_chief_dispatch_refusals.sql	1488	4fe1f3c40ccf63f204b7f888a77dbed71530bcc5f2b9b67eb5cbe7ba7df17fc6		d6a81b96f27da7f44f45e40cb508ef4651475e0065e92ca39a1d40620e0d9458	superseded-by-current-dispatch-refusal-migration
database/src/account_lifecycle.rs	exact	exact-content	database/src/account_lifecycle.rs	1479	a3f1bd9e47c486fa13db1e56e83a08a37903708e796fd1c24b41c3ea15fdc431	a3f1bd9e47c486fa13db1e56e83a08a37903708e796fd1c24b41c3ea15fdc431	a3f1bd9e47c486fa13db1e56e83a08a37903708e796fd1c24b41c3ea15fdc431	exactly-in-main
database/src/chief.rs	different	review-required	database/src/chief.rs	1486,1490,1497	6467c24c619a245a1a97a74cc522331527bf917d2fdd3e29c0d98c2e109e714c	c3146fd56817bd88606dc11000b3a22aaec64f2fb8b6438a7bfda7b1b5b3fc77	c3146fd56817bd88606dc11000b3a22aaec64f2fb8b6438a7bfda7b1b5b3fc77	requires-content-review
database/src/chief/steer.rs	exact	exact-content	database/src/chief/steer.rs		d4c228b0e965d865ff7a66421fca18234562be641229971d6edd1fd5a70236cb	d4c228b0e965d865ff7a66421fca18234562be641229971d6edd1fd5a70236cb	d4c228b0e965d865ff7a66421fca18234562be641229971d6edd1fd5a70236cb	exactly-in-main
database/src/chief/tests/activity.rs	different	review-required	database/src/chief/tests/activity.rs		b7f54e6697c04d64d83545f7007d2ca180c7690e9f322480290d6e27666666d3	efdf6b347d0864823c7c49bd4dbdd28198c5f538a6494ddffaa58fc2ec9b929a	efdf6b347d0864823c7c49bd4dbdd28198c5f538a6494ddffaa58fc2ec9b929a	requires-content-review
database/src/chief/tests/partial_output.rs	different	review-required	database/src/chief/tests/partial_output.rs		80087410babe9a2bee41e0200a5bf6fc240b62f69a01959e5d7447f87052ec09	3f1e1506fcd21cbfb9f7fd4e2a066153b21132ca11744bdeedeb4d91d4acf528	3f1e1506fcd21cbfb9f7fd4e2a066153b21132ca11744bdeedeb4d91d4acf528	requires-content-review
database/src/chief/tests/reasoning_summary.rs	different	review-required	database/src/chief/tests/reasoning_summary.rs	1497	c946808ba415ff3cf351a2fefb3fed1641a6668abe616efd565ef19544aeca68	da140c9a55f25a3b4f503aa27f41b1d8d9ecfa0878e017be2bd10bff2b23b390	da140c9a55f25a3b4f503aa27f41b1d8d9ecfa0878e017be2bd10bff2b23b390	adapted-delivered
database/src/chief/tests/steer_receipts.rs	exact	exact-content	database/src/chief/tests/steer_receipts.rs		e95da754f8d01686ff77f1859364ceef328eeec6cf694ddf70d20542de6c1f05	e95da754f8d01686ff77f1859364ceef328eeec6cf694ddf70d20542de6c1f05	e95da754f8d01686ff77f1859364ceef328eeec6cf694ddf70d20542de6c1f05	exactly-in-main
database/src/chief/tests/turn_execution.rs	different	review-required	database/src/chief/tests/turn_execution.rs		e165deacc195d78fbf81afa686ca3409c1858f30bca29a03cd751a7383e02d7c	35217b91ed5922b55acdfa73cb0c0bcbbf33ccd86285ecdcabd486036c1ba4a3	35217b91ed5922b55acdfa73cb0c0bcbbf33ccd86285ecdcabd486036c1ba4a3	requires-content-review
database/src/chief_app_exposure.rs	absent	review-required	database/src/chief_app_settings.rs	1481	4a30be9625120ec9c9b41e4bab202a0379ab2b980d57e20bd0742132ddb499e1		d9a29f4738c3313b90b26388a9798259d6f727508bbbbaa4ee901d19e59cf406	superseded-by-shared-app-config-journal
database/src/chief_app_exposure_tests.rs	absent	review-required	database/src/chief_process/tests/app_settings.rs	1481	8eb4dea828b8a36b7ca7b67362174f5b1c5fb1a1de806ec33fb7dd9ab34f806f		ac6c27723c152007b73b3d1b95ccfc61a4d2e44b8ad32d4563ebc3912c4a6269	superseded-by-shared-app-config-journal
database/src/chief_dispatch_rejection.rs	different	review-required	database/src/chief_dispatch_rejection.rs		e7268bfab0efd5323d6445bcb7f7e25c48e26aed70247cfd75182739aef853b1	138036b261c4c0781860ccbf0d0a4d856674b1207ee607bcfad8f03a8b69738c	138036b261c4c0781860ccbf0d0a4d856674b1207ee607bcfad8f03a8b69738c	requires-content-review
database/src/chief_guardian.rs	different	review-required	database/src/chief_guardian.rs		1f950bd538aae7819a9011b2064e6bba9419b93af5fcf3149de85a736a673225	a4008182c6ac40d5cc826edaa8df409a5a88e4fec185aa3f872242942de1e824	a4008182c6ac40d5cc826edaa8df409a5a88e4fec185aa3f872242942de1e824	requires-content-review
database/src/chief_live_settings.rs	different	review-required	database/src/chief_live_settings.rs		8fe25c179968952963aad49635d6a61059b1497a109885fb6016513c4f5c880e	d0cdcc35f33f2969020badc074f6114df9b15c8f50d647a5dc552035858c5456	d0cdcc35f33f2969020badc074f6114df9b15c8f50d647a5dc552035858c5456	requires-content-review
database/src/chief_misalignment.rs	different	review-required	database/src/chief_misalignment.rs		1b9e1030a2c5c92600fdf89304064070692bcbabea5b501328cd85f0d5b73ccc	931015a0118e6de657d4f4fc3d1bdf2201cfca03b125b9b610bdae1ec4e3243b	931015a0118e6de657d4f4fc3d1bdf2201cfca03b125b9b610bdae1ec4e3243b	requires-content-review
database/src/chief_model_recovery.rs	absent	review-required			df538ce7f062b84adfc45d29b4acf70444d9fe3208ab16e55fc85d3b58e47f5d			requires-content-review
database/src/chief_model_recovery_observation.rs	absent	review-required			9b0cdb697071b4d54bc729cd5bbce3522aa52769761ec11c1c593b6d6d53805d			requires-content-review
database/src/chief_model_recovery_status.rs	absent	review-required			c83380f78f00ad85b7f89d696d48f61cdb523679097ce46a0da9f65dfeca3a12			requires-content-review
database/src/chief_output.rs	different	review-required	database/src/chief_output.rs	1486	ffd507061ad12a4d2b8530609ca84424ba982081a97fadafea4eb64051e089a2	9dd79c48174dc23c504e738c50c7160b8eca1351bb8307b2c422964d42765ab3	9dd79c48174dc23c504e738c50c7160b8eca1351bb8307b2c422964d42765ab3	requires-content-review
database/src/chief_permissions.rs	different	review-required	database/src/chief_permissions.rs		40c430fbb8ce1c1fe6b7c6ddb02f4ad21fa5e07895af3a7a9809ec0160e110c0	eb94579504d81942f1e54586270b1bd8141a9f8d69024270d72ca2b068a7f8c1	eb94579504d81942f1e54586270b1bd8141a9f8d69024270d72ca2b068a7f8c1	requires-content-review
database/src/chief_plugins.rs	different	review-required	database/src/chief_plugins.rs		edea4917a619f150916049ca2ded07fe16336111b10d4ffb5a6e4118dba6d326	10e0b395989375705fcb13a5eff9c4f063c289a6f33f675e5be18ee55fea1773	10e0b395989375705fcb13a5eff9c4f063c289a6f33f675e5be18ee55fea1773	requires-content-review
database/src/chief_process.rs	different	review-required	database/src/chief_process.rs		c8d5582e14db193673848f9d66a5ad1ebe97bb0bb451eaf8df1e745288a4dea8	cd5e9e49b8dd6bea693fbf22449161f4a546aa972c61a1e5a5942b3aec12c231	cd5e9e49b8dd6bea693fbf22449161f4a546aa972c61a1e5a5942b3aec12c231	requires-content-review
database/src/chief_process/tests/guardian_notices.rs	absent	review-required			95e9aaf5625e386ce9b113387d4505ae1a9a7fae6f169fa5ca65a5259b562cd2			requires-content-review
database/src/chief_process/tests/model_recovery.rs	absent	review-required			2b73d061d77d7be74f3bb72a14df362e4d581f44dabbf27bc55ad85782dc74e6			requires-content-review
database/src/chief_process/tests/native_warnings.rs	exact	exact-content	database/src/chief_process/tests/native_warnings.rs	1484	018a8d92a6b9da7ec95a11d963ea52ac5ea7244f107bb811b2b124fbb24551df	018a8d92a6b9da7ec95a11d963ea52ac5ea7244f107bb811b2b124fbb24551df	018a8d92a6b9da7ec95a11d963ea52ac5ea7244f107bb811b2b124fbb24551df	exactly-in-main
database/src/chief_process/tests/permissions.rs	exact	exact-content	database/src/chief_process/tests/permissions.rs		f8eb968b4ae948feb03df4136cc633a3a1ea58e38ee69d0f10d1f7f4de1b17bc	f8eb968b4ae948feb03df4136cc633a3a1ea58e38ee69d0f10d1f7f4de1b17bc	f8eb968b4ae948feb03df4136cc633a3a1ea58e38ee69d0f10d1f7f4de1b17bc	exactly-in-main
database/src/chief_process/tests/plugins.rs	different	review-required	database/src/chief_process/tests/plugins.rs		e5f14c135ca212ea45c43ef6917c1ccb90ad4465fbb1e34422a8251ec65292d3	d833788a4444113e1674a083ae9b337aff7a29f6efe822b6ae834dbd390487cd	d833788a4444113e1674a083ae9b337aff7a29f6efe822b6ae834dbd390487cd	requires-content-review
database/src/chief_questions.rs	different	review-required	database/src/chief_questions.rs		381f866b99ca09cdf0da22b56fc2c99c9474db55ec6da2b837b48b6ecfff3f65	704defa6dce050e47faa3d12547bbf38d944b67f348c1e1849bb41b84bb82b1f	704defa6dce050e47faa3d12547bbf38d944b67f348c1e1849bb41b84bb82b1f	present-in-main-history-review-successor
database/src/chief_reasoning_summary.rs	different	review-required	database/src/chief_reasoning_summary.rs	1497	5d1ece17ad595bfd0c7153650dfa7055055970a9a760f52245370780c1f77e92	fb70b1d32614a907ada23c89e7635c4289272a07b6edacadafe7dc22528da372	fb70b1d32614a907ada23c89e7635c4289272a07b6edacadafe7dc22528da372	adapted-delivered
database/src/chief_request_payload.rs	different	review-required	database/src/chief_request_payload.rs	1490,1493	a08292b2de0486ed113f3a26456f1e52e6fa3032803832408d1cd14b89bfe287	adfed90a04c62e4652089ec15a1713e1b0838b7c9083e8f94d12ccfc49da688d	adfed90a04c62e4652089ec15a1713e1b0838b7c9083e8f94d12ccfc49da688d	exact-content
database/src/chief_task_settings.rs	absent	review-required			46196f9aabb17cb21b19ab4f653f456200a4e3446764a7c012bb3450c83ff8b4			requires-content-review
